year,player_id,player_name,LOOKUP Column,position,nfl_team,weeks_played,total_fantasy_points,avg_points_per_game
2021,7071,JJ Molson,2021JJ Molson,K,,16,0,0
2021,7109,Malcolm Perry,2021Malcolm Perry,WR,,17,0,0
2021,7111,McTelvin Agim,2021McTelvin Agim,DT,,12,0,0
2021,7117,L'Jarius Sneed,2021L'Jarius Sneed,CB,TEN,14,0,0
2021,7120,Trevis Gipson,2021Trevis Gipson,LB,SF,16,0,0
2021,7183,Austin Edwards,2021Austin Edwards,DE,,16,0,0
2021,7232,Rashad Smith,2021Rashad Smith,LB,,11,0,0
2021,7261,Arryn Siposs,2021Arryn Siposs,P,PHI,16,0,0
2021,7277,Jamir Jones,2021Jamir Jones,LB,,15,0,0
2021,7281,Kameron Cline,2021Kameron Cline,DE,,16,0,0
2021,7283,Chris Williams,2021Chris Williams,DT,CHI,8,0,0
2021,7289,Doug Costin,2021Doug Costin,DT,,16,0,0
2021,7293,Luq Barcoo,2021Luq Barcoo,CB,,10,0,0
2021,7298,Darryl Williams,2021Darryl Williams,OL,,6,0,0
2021,7331,John Brannon,2021John Brannon,CB,,5,0,0
2021,7347,JuJu Hughes,2021JuJu Hughes,DB,,12,0,0
2021,7381,Niko Lalos,2021Niko Lalos,DE,,16,0,0
2021,7392,Javelin Guidry,2021Javelin Guidry,CB,,16,0,0
2021,7410,David Bada,2021David Bada,DT,,16,0,0
2021,7411,Matt Leo,2021Matt Leo,DE,,16,0,0
2021,7474,Keandre Jones,2021Keandre Jones,LB,,16,0,0
2021,7483,Farrod Green,2021Farrod Green,TE,,16,0,0
2021,7536,Quintin Morris,2021Quintin Morris,TE,JAX,16,0,0
2021,7637,Zaven Collins,2021Zaven Collins,LB,ARI,16,0,0
2021,7649,Dayo Odeyingbo,2021Dayo Odeyingbo,DE,CHI,16,0,0
2021,7651,Jeremiah Owusu-Koramoah,2021Jeremiah Owusu-Koramoah,LB,CLE,16,0,0
2021,7653,Azeez Ojulari,2021Azeez Ojulari,LB,PHI,16,0,0
2021,7656,Jackson Carman,2021Jackson Carman,G,,16,0,0
2021,7668,Aaron Robinson,2021Aaron Robinson,CB,,16,0,0
2021,7669,Paulson Adebo,2021Paulson Adebo,CB,NYG,16,0,0
2021,7672,Ernest Jones,2021Ernest Jones,LB,SEA,16,0,0
2021,7697,Brady Christensen,2021Brady Christensen,T,CAR,16,0,0
2021,7704,Buddy Johnson,2021Buddy Johnson,LB,IND,7,0,0
2021,7721,Chris Rumph,2021Chris Rumph,LB,NO,16,0,0
2021,7723,Elerson G. Smith,2021Elerson G. Smith,LB,,16,0,0
2021,7727,Cam Sample,2021Cam Sample,DE,CIN,14,0,0
2021,7730,Darren Hall,2021Darren Hall,CB,ARI,16,0,0
2021,7732,Justin Hilliard,2021Justin Hilliard,LB,KC,16,0,0
2021,7736,Lorenzo Burns,2021Lorenzo Burns,CB,,16,0,0
2021,7741,Caleb Huntley,2021Caleb Huntley,RB,,16,0,0
2021,7762,James Wiggins,2021James Wiggins,DB,,13,0,0
2021,7768,Jack Anderson,2021Jack Anderson,G,,10,0,0
2021,7769,Wyatt Hubert,2021Wyatt Hubert,DE,,16,0,0
2021,7808,Ben Mason,2021Ben Mason,FB,,13,0,0
2021,7826,Jamar Johnson,2021Jamar Johnson,DB,,7,0,0
2021,7827,Darrick Forrest,2021Darrick Forrest,DB,,16,0,0
2021,7831,Brenden Jaimes,2021Brenden Jaimes,OL,NE,15,0,0
2021,7834,Jaylon Moore,2021Jaylon Moore,OL,KC,16,0,0
2021,7837,Caden Sterns,2021Caden Sterns,DB,,15,0,0
2021,7838,Larry Borom,2021Larry Borom,OL,MIA,16,0,0
2021,7840,Ta'Quon Graham,2021Ta'Quon Graham,DT,ATL,13,0,0
2021,7841,Jamien Sherwood,2021Jamien Sherwood,LB,NYJ,16,0,0
2021,7844,Sam Kamara,2021Sam Kamara,LB,CLE,16,0,0
2021,7849,Charles Snowden,2021Charles Snowden,LB,LV,16,0,0
2021,7856,Cole Banwart,2021Cole Banwart,G,,5,0,0
2021,7912,Trill Williams,2021Trill Williams,CB,,9,0,0
2021,7936,Amen Ogbongbemiga,2021Amen Ogbongbemiga,LB,CHI,16,0,0
2021,7943,Zach Davidson,2021Zach Davidson,TE,,16,0,0
2021,7957,Jon Rhattigan,2021Jon Rhattigan,LB,LV,15,0,0
2021,7976,Olaijah Griffin,2021Olaijah Griffin,CB,,16,0,0
2021,8045,Parker Ferguson,2021Parker Ferguson,OL,,16,0,0
2021,8061,Jake Hausmann,2021Jake Hausmann,TE,,12,0,0
2021,8073,Tyrone Wheatley,2021Tyrone Wheatley,OL,ATL,16,0,0
2021,871,Von Miller,2021Von Miller,LB,WAS,14,0,0
2021,917,Ryan Kerrigan,2021Ryan Kerrigan,DE,,16,0,0
2021,1039,Tavon Wilson,2021Tavon Wilson,DB,SF,16,0,0
2021,1043,Stephon Gilmore,2021Stephon Gilmore,CB,,15,0,0
2021,1136,Jack Crawford,2021Jack Crawford,DT,,16,0,0
2021,1186,Akiem Hicks,2021Akiem Hicks,DT,,11,0,0
2021,1407,Chris Hubbard,2021Chris Hubbard,T,,16,0,0
2021,1414,Nick Williams,2021Nick Williams,DE,,16,0,0
2021,1453,Lerentee McCray,2021Lerentee McCray,DE,,14,0,0
2021,1552,Terron Armstead,2021Terron Armstead,T,,10,0,0
2021,1576,Tyrann Mathieu,2021Tyrann Mathieu,DB,,16,0,0
2021,1800,Jordan Matthews,2021Jordan Matthews,TE,,14,0,0
2021,1852,Dakota Dozier,2021Dakota Dozier,G,,16,0,0
2021,1887,Darqueze Dennard,2021Darqueze Dennard,CB,,14,0,0
2021,1947,Jadeveon Clowney,2021Jadeveon Clowney,DE,DAL,16,0,0
2021,1984,Allen Hurns,2021Allen Hurns,WR,MIA,16,0,0
2021,2015,Dee Ford,2021Dee Ford,DE,,15,0,0
2021,2123,Cornelius Lucas,2021Cornelius Lucas,T,CLE,15,0,0
2021,2143,Mike Pennel,2021Mike Pennel,DT,CIN,13,0,0
2021,2167,Ricardo Allen,2021Ricardo Allen,DB,CIN,16,0,0
2021,2277,Kevin Pierre-Louis,2021Kevin Pierre-Louis,LB,,15,0,0
2021,2317,Danny Shelton,2021Danny Shelton,DT,,14,0,0
2021,2330,Shaq Thompson,2021Shaq Thompson,LB,BUF,14,0,0
2021,2351,Jaquiski Tartt,2021Jaquiski Tartt,DB,,16,0,0
2021,2354,Mitch Morse,2021Mitch Morse,C,,16,0,0
2021,2355,Ronald Darby,2021Ronald Darby,CB,,16,0,0
2021,2363,Markus Golden,2021Markus Golden,LB,,16,0,0
2021,2405,Angelo Blackson,2021Angelo Blackson,DE,,16,0,0
2021,2418,Gabe Wright,2021Gabe Wright,DT,WAS,10,0,0
2021,2433,Jon Feliciano,2021Jon Feliciano,OG,,16,0,0
2021,2437,Max Garcia,2021Max Garcia,OL,,14,0,0
2021,2448,Bobby McCain,2021Bobby McCain,CB,,16,0,0
2021,2511,Christian Ringo,2021Christian Ringo,DT,,14,0,0
2021,2572,Justin Coleman,2021Justin Coleman,CB,,16,0,0
2021,2614,T.Y. McGill,2021T.Y. McGill,DT,,14,0,0
2021,2643,Deshazor Everett,2021Deshazor Everett,DB,WAS,16,0,0
2021,2985,Kendall Lamm,2021Kendall Lamm,OT,MIA,14,0,0
2021,2986,Greg Mancz,2021Greg Mancz,OL,,15,0,0
2021,3159,Laremy Tunsil,2021Laremy Tunsil,OL,WAS,16,0,0
2021,3187,Ryan Kelly,2021Ryan Kelly,C,MIN,14,0,0
2021,3222,Deion Jones,2021Deion Jones,LB,TB,15,0,0
2021,3227,T.J. Green,2021T.J. Green,DB,HOU,14,0,0
2021,3231,James Bradberry,2021James Bradberry,CB,,16,0,0
2021,3281,David Onyemata,2021David Onyemata,DT,ATL,16,0,0
2021,3311,Joe Haeg,2021Joe Haeg,T,,16,0,0
2021,3341,DeAndre Houston-Carson,2021DeAndre Houston-Carson,DB,,16,0,0
2021,3343,Nate Sudfeld,2021Nate Sudfeld,QB,,16,0,0
2021,3382,Stephen Weatherly,2021Stephen Weatherly,LB,,15,0,0
2021,3401,Tyler Matakevich,2021Tyler Matakevich,LB,,16,0,0
2021,3415,Jonathan Jones,2021Jonathan Jones,DB,WAS,16,0,0
2021,3441,Matt Skura,2021Matt Skura,C,,16,0,0
2021,3473,Justin Zimmer,2021Justin Zimmer,DT,,14,0,0
2021,3479,Antwaun Woods,2021Antwaun Woods,DT,,14,0,0
2021,3513,Jared Norris,2021Jared Norris,LB,,16,0,0
2021,353,Kevin Huber,2021Kevin Huber,P,,16,0,0
2021,3545,Rashod Hill,2021Rashod Hill,T,,16,0,0
2021,3678,Wil Lutz,2021Wil Lutz,K,DEN,16,0,0
2021,368,Jason McCourty,2021Jason McCourty,DB,,16,0,0
2021,3714,Charles Washington,2021Charles Washington,DB,,16,0,0
2021,3785,Brandin Bryant,2021Brandin Bryant,DT,,15,0,0
2021,4070,T.J. Watt,2021T.J. Watt,LB,PIT,15,0,0
2021,4083,Sidney Jones,2021Sidney Jones,CB,,16,0,0
2021,4104,Taylor Moton,2021Taylor Moton,T,CAR,16,0,0
2021,4107,Chidobe Awuzie,2021Chidobe Awuzie,CB,BAL,16,0,0
2021,4113,Dawuane Smoot,2021Dawuane Smoot,DE,JAX,16,0,0
2021,4115,Pat Elflein,2021Pat Elflein,G,,15,0,0
2021,4118,Alex Anzalone,2021Alex Anzalone,LB,DET,16,0,0
2021,4133,John Johnson,2021John Johnson,DB,,14,0,0
2021,4138,Cameron Sutton,2021Cameron Sutton,CB,,16,0,0
2021,4145,Vince Biegel,2021Vince Biegel,LB,,14,0,0
2021,4148,Carl Lawson,2021Carl Lawson,DE,BAL,16,0,0
2021,4155,Sean Harlow,2021Sean Harlow,OL,,16,0,0
2021,4167,Zach Banner,2021Zach Banner,T,PIT,13,0,0
2021,4168,Grover Stewart,2021Grover Stewart,DT,IND,16,0,0
2021,4207,Davon Godchaux,2021Davon Godchaux,DT,NO,16,0,0
2021,4268,Elijah Qualls,2021Elijah Qualls,DT,,1,0,0
2021,4271,Isaac Rochell,2021Isaac Rochell,DE,,15,0,0
2021,4357,Bryan Cox,2021Bryan Cox,DE,,16,0,0
2021,4383,Adam Pankey,2021Adam Pankey,T,,16,0,0
2021,4399,Eric Smith,2021Eric Smith,T,,16,0,0
2021,4426,Harvey Langi,2021Harvey Langi,LB,,16,0,0
2021,444,Malcolm Jenkins,2021Malcolm Jenkins,SS,NO,16,0,0
2021,4507,Ben Braden,2021Ben Braden,G,,16,0,0
2021,4551,Tanner Gentry,2021Tanner Gentry,WR,,16,0,0
2021,4594,Alex Barrett,2021Alex Barrett,DE,,16,0,0
2021,4647,Colin Thompson,2021Colin Thompson,TE,,14,0,0
2021,4654,Cameron Johnston,2021Cameron Johnston,P,BUF,16,0,0
2021,4677,Jordan Roos,2021Jordan Roos,G,,16,0,0
2021,4696,Trey Edmunds,2021Trey Edmunds,RB,,16,0,0
2021,4848,Christian Kuntz,2021Christian Kuntz,LS,PIT,16,0,0
2021,4964,Denzel Ward,2021Denzel Ward,CB,CLE,15,0,0
2021,497,Brett Kern,2021Brett Kern,P,,16,0,0
2021,4996,Kyle Lauletta,2021Kyle Lauletta,QB,,14,0,0
2021,5003,Shaquem Griffin,2021Shaquem Griffin,LB,,6,0,0
2021,5014,Joseph Noteboom,2021Joseph Noteboom,OL,BAL,16,0,0
2021,5017,Jessie Bates,2021Jessie Bates,DB,ATL,16,0,0
2021,5018,Will Hernandez,2021Will Hernandez,G,ARI,16,0,0
2021,5020,B.J. Hill,2021B.J. Hill,DT,CIN,16,0,0
2021,5049,Harrison Phillips,2021Harrison Phillips,DT,NYJ,16,0,0
2021,5060,Braden Smith,2021Braden Smith,OL,IND,14,0,0
2021,5078,Davontae Harris,2021Davontae Harris,CB,,15,0,0
2021,5136,Josh Adams,2021Josh Adams,RB,,11,0,0
2021,525,Morgan Cox,2021Morgan Cox,LS,TEN,16,0,0
2021,5295,De'Mornay Pierson-El,2021De'Mornay Pierson-El,WR,,14,0,0
2021,5348,Kyzir White,2021Kyzir White,LB,TEN,16,0,0
2021,5377,Jamarco Jones,2021Jamarco Jones,T,DET,15,0,0
2021,5382,Nick Nelson,2021Nick Nelson,CB,,16,0,0
2021,5439,Austin Schlottmann,2021Austin Schlottmann,G,NYG,16,0,0
2021,5452,J.T. Gray,2021J.T. Gray,DB,DEN,16,0,0
2021,5483,Tyler Lancaster,2021Tyler Lancaster,DT,,16,0,0
2021,5508,Chris Lammons,2021Chris Lammons,CB,IND,16,0,0
2021,554,Tyson Alualu,2021Tyson Alualu,DE,,16,0,0
2021,5580,Frankie Luvu,2021Frankie Luvu,LB,WAS,15,0,0
2021,5623,Mike Love,2021Mike Love,DE,,16,0,0
2021,5662,A.J. Moore,2021A.J. Moore,DB,,16,0,0
2021,5683,David Steinmetz,2021David Steinmetz,T,,16,0,0
2021,5721,Corey Bojorquez,2021Corey Bojorquez,P,CLE,16,0,0
2021,583,Brandon Graham,2021Brandon Graham,DE,PHI,16,0,0
2021,5830,Sam Eguavoen,2021Sam Eguavoen,LB,,16,0,0
2021,5841,Ed Oliver,2021Ed Oliver,DT,BUF,16,0,0
2021,5858,Andre Dillard,2021Andre Dillard,T,,16,0,0
2021,5868,Greg Little,2021Greg Little,T,,11,0,0
2021,5875,Erik McCoy,2021Erik McCoy,OL,NO,15,0,0
2021,5876,Julian Love,2021Julian Love,DB,SEA,16,0,0
2021,5891,Yodny Cajuste,2021Yodny Cajuste,OL,MIA,15,0,0
2021,5905,Justin Layne,2021Justin Layne,CB,,16,0,0
2021,5956,Isaiah Prince,2021Isaiah Prince,T,,15,0,0
2021,5960,T.J. Edwards,2021T.J. Edwards,LB,CHI,16,0,0
2021,5978,Emeke Egbule,2021Emeke Egbule,LB,,16,0,0
2021,5979,Ryan Connelly,2021Ryan Connelly,LB,,16,0,0
2021,5982,Marquise Blair,2021Marquise Blair,DB,,15,0,0
2021,6014,Rashad Fenton,2021Rashad Fenton,CB,,15,0,0
2021,6024,Fred Johnson,2021Fred Johnson,T,PHI,11,0,0
2021,6043,Amani Bledsoe,2021Amani Bledsoe,DE,,14,0,0
2021,6044,Alex Bars,2021Alex Bars,OL,,16,0,0
2021,6055,Natrez Patrick,2021Natrez Patrick,LB,,16,0,0
2021,6056,Dre Greenlaw,2021Dre Greenlaw,LB,DEN,11,0,0
2021,6077,Phil Haynes,2021Phil Haynes,OG,,15,0,0
2021,608,Corey Peters,2021Corey Peters,DT,,16,0,0
2021,6111,Jake Browning,2021Jake Browning,QB,CIN,15,0,0
2021,6114,Zack Bailey,2021Zack Bailey,G,,15,0,0
2021,6128,Rock Ya-Sin,2021Rock Ya-Sin,CB,DET,15,0,0
2021,6136,Jarrett Stidham,2021Jarrett Stidham,QB,DEN,9,0,0
2021,6140,Kendall Sheffield,2021Kendall Sheffield,DB,MIA,12,0,0
2021,6143,Marvell Tell,2021Marvell Tell,CB,,16,0,0
2021,6150,Max Scharping,2021Max Scharping,OL,PIT,16,0,0
2021,6185,Easton Stick,2021Easton Stick,QB,ATL,6,0,0
2021,6197,Durval Queiroz Neto,2021Durval Queiroz Neto,G,MIA,16,0,0
2021,6220,Cole Holcomb,2021Cole Holcomb,LB,PIT,16,0,0
2021,6221,Justin Skule,2021Justin Skule,OT,MIN,16,0,0
2021,623,Rodger Saffold,2021Rodger Saffold,G,,15,0,0
2021,6289,Duke Shelley,2021Duke Shelley,DB,,15,0,0
2021,6294,Ty Summers,2021Ty Summers,LB,DET,16,0,0
2021,6302,Kaden Elliss,2021Kaden Elliss,LB,ATL,13,0,0
2021,6314,Cam Lewis,2021Cam Lewis,CB,BUF,13,0,0
2021,6409,Quinn Bailey,2021Quinn Bailey,OT,,16,0,0
2021,6419,P.J. Locke,2021P.J. Locke,DB,DEN,16,0,0
2021,6452,Jamie Gillan,2021Jamie Gillan,P,NYG,16,0,0
2021,6542,Anthony Rush,2021Anthony Rush,DT,,16,0,0
2021,6711,Jalen Thompson,2021Jalen Thompson,DB,ARI,16,0,0
2021,6811,Kenneth Murray,2021Kenneth Murray,LB,DAL,16,0,0
2021,6817,Noah Igbinoghene,2021Noah Igbinoghene,CB,WAS,14,0,0
2021,6831,Raekwon Davis,2021Raekwon Davis,DT,,16,0,0
2021,6858,James Lynch,2021James Lynch,DT,TEN,16,0,0
2021,6864,Khalid Kareem,2021Khalid Kareem,DE,ATL,13,0,0
2021,6891,Markus Bailey,2021Markus Bailey,LB,,15,0,0
2021,6893,Robert Windsor,2021Robert Windsor,DT,IND,16,0,0
2021,6903,Lloyd Cushenberry,2021Lloyd Cushenberry,C,TEN,16,0,0
2021,6921,Joshua Uche,2021Joshua Uche,LB,PHI,16,0,0
2021,6961,Harrison Hand,2021Harrison Hand,CB,,13,0,0
2021,6970,Stephen Sullivan,2021Stephen Sullivan,TE,,16,0,0
2021,6971,Solomon Kindley,2021Solomon Kindley,G,,16,0,0
2021,6975,Darrion Daniels,2021Darrion Daniels,DT,,16,0,0
2021,6977,Justin Strnad,2021Justin Strnad,LB,DEN,16,0,0
2021,6981,Tipa Galeai,2021Tipa Galeai,LB,,16,0,0
2021,6986,Nigel Warrior,2021Nigel Warrior,DB,,13,0,0
2021,6987,Hakeem Adeniji,2021Hakeem Adeniji,G,DAL,16,0,0
2021,7000,Chapelle Russell,2021Chapelle Russell,LB,,16,0,0
2021,7006,Jacob Phillips,2021Jacob Phillips,LB,IND,16,0,0
2021,7010,Calvin Throckmorton,2021Calvin Throckmorton,OL,DEN,16,0,0
2021,7011,Carter Coughlin,2021Carter Coughlin,LB,,16,0,0
2021,7012,Mykal Walker,2021Mykal Walker,LB,NYJ,16,0,0
2021,7014,Joe Bachie,2021Joe Bachie,LB,TEN,16,0,0
2021,7016,Jeremy Chinn,2021Jeremy Chinn,DB,LV,16,0,0
2021,7027,Jared Mayden,2021Jared Mayden,DB,,14,0,0
2021,7032,Tyrie Cleveland,2021Tyrie Cleveland,WR,,14,0,0
2021,7053,Daniel Thomas,2021Daniel Thomas,DB,DET,16,0,0
2021,7077,Jacob Bobenmoyer,2021Jacob Bobenmoyer,LS,LV,16,0,0
2021,7091,Aaron Parker,2021Aaron Parker,WR,,16,0,0
2021,7119,Kenny Robinson,2021Kenny Robinson,DB,,13,0,0
2021,7124,Bravvion Roy,2021Bravvion Roy,DT,,16,0,0
2021,7132,Jake Hanson,2021Jake Hanson,C,,16,0,0
2021,7137,Stantley Thomas-Oliver,2021Stantley Thomas-Oliver,CB,,14,0,0
2021,7139,Arlington Hambright,2021Arlington Hambright,OL,,16,0,0
2021,7147,Bopete Keyes,2021Bopete Keyes,CB,,11,0,0
2021,7169,Jace Whittaker,2021Jace Whittaker,CB,,15,0,0
2021,7203,Antonio Williams,2021Antonio Williams,RB,,15,0,0
2021,7216,Giovanni Ricci,2021Giovanni Ricci,FB,,15,0,0
2021,7253,Ron'Dell Carter,2021Ron'Dell Carter,LB,,16,0,0
2021,7278,Jan Johnson,2021Jan Johnson,LB,,1,0,0
2021,7288,Ben Ellefson,2021Ben Ellefson,TE,,15,0,0
2021,7302,Omari Cobb,2021Omari Cobb,LB,,13,0,0
2021,7324,Jessie Lemonier,2021Jessie Lemonier,LB,,11,0,0
2021,7341,Eric Banks,2021Eric Banks,DE,,14,0,0
2021,7406,Elijah Riley,2021Elijah Riley,DB,,15,0,0
2021,7421,Jonas Griffith,2021Jonas Griffith,LB,,16,0,0
2021,7427,Tyler Mabry,2021Tyler Mabry,TE,,14,0,0
2021,7441,Brandon Kemp,2021Brandon Kemp,T,,16,0,0
2021,7467,Blake Gillikin,2021Blake Gillikin,P,ARI,16,0,0
2021,7503,Connor Davis,2021Connor Davis,TE,,5,0,0
2021,7520,Innis Gaines,2021Innis Gaines,DB,,16,0,0
2021,7541,Cornell Powell,2021Cornell Powell,WR,,16,0,0
2021,7560,Pooka Williams,2021Pooka Williams,RB,,16,0,0
2021,7562,Tutu Atwell,2021Tutu Atwell,WR,LAR,16,0,0
2021,7635,Jaelan Phillips,2021Jaelan Phillips,LB,MIA,16,0,0
2021,7644,Creed Humphrey,2021Creed Humphrey,OL,KC,16,0,0
2021,7646,Boogie Basham,2021Boogie Basham,DE,CAR,10,0,0
2021,7654,Aaron Banks,2021Aaron Banks,OL,GB,14,0,0
2021,7665,Landon Dickerson,2021Landon Dickerson,OL,PHI,16,0,0
2021,7686,Ambry Thomas,2021Ambry Thomas,CB,PHI,14,0,0
2021,7698,Andre Cisco,2021Andre Cisco,DB,NYJ,16,0,0
2021,7714,Dan Moore,2021Dan Moore,OT,TEN,16,0,0
2021,7715,Cam Bynum,2021Cam Bynum,DB,IND,14,0,0
2021,7760,Shaka Toney,2021Shaka Toney,DE,,14,0,0
2021,7764,William Bradley-King,2021William Bradley-King,DE,SF,16,0,0
2021,7767,Kary Vincent,2021Kary Vincent,CB,,6,0,0
2021,7770,Patrick Johnson,2021Patrick Johnson,LB,PHI,16,0,0
2021,7778,Camaron Cheeseman,2021Camaron Cheeseman,LS,,16,0,0
2021,7779,JaCoby Stevens,2021JaCoby Stevens,LB,,16,0,0
2021,7783,Quincy Roche,2021Quincy Roche,LB,,15,0,0
2021,7790,Stone Forsythe,2021Stone Forsythe,T,LV,12,0,0
2021,7799,Roy Lopez,2021Roy Lopez,DT,DET,16,0,0
2021,7802,Tarron Jackson,2021Tarron Jackson,DE,SF,16,0,0
2021,7803,Trey Hill,2021Trey Hill,C,CHI,16,0,0
2021,7809,Avery Williams,2021Avery Williams,RB,,15,0,0
2021,7811,Talanoa Hufanga,2021Talanoa Hufanga,DB,DEN,14,0,0
2021,7816,Jason Pinnock,2021Jason Pinnock,CB,SF,16,0,0
2021,7817,Earnest Brown,2021Earnest Brown,DE,DAL,16,0,0
2021,7818,T.J. Slaton,2021T.J. Slaton,DT,CIN,16,0,0
2021,7821,Garret Wallow,2021Garret Wallow,LB,DEN,16,0,0
2021,7835,Michael Carter,2021Michael Carter,CB,NYJ,15,0,0
2021,7859,Nick Eubanks,2021Nick Eubanks,TE,,13,0,0
2021,7888,Tavante Beckett,2021Tavante Beckett,LB,,16,0,0
2021,7889,Jerry Jacobs,2021Jerry Jacobs,CB,,16,0,0
2021,7919,Jordon Scott,2021Jordon Scott,DT,,16,0,0
2021,7926,Carl Tucker,2021Carl Tucker,TE,,5,0,0
2021,7927,Grant Hermanns,2021Grant Hermanns,OL,,16,0,0
2021,7956,Cade Johnson,2021Cade Johnson,WR,,15,0,0
2021,7958,Greg Eiland,2021Greg Eiland,OT,,16,0,0
2021,8005,Tarik Black,2021Tarik Black,WR,,15,0,0
2021,8014,Ryan McCollum,2021Ryan McCollum,C,PIT,16,0,0
2021,8020,Curtis Robinson,2021Curtis Robinson,LB,SF,15,0,0
2021,8031,Kiondre Thomas,2021Kiondre Thomas,CB,,16,0,0
2021,8032,Aaron Donkor,2021Aaron Donkor,LB,,16,0,0
2021,8033,Bernhard Seikovits,2021Bernhard Seikovits,TE,,16,0,0
2021,8037,Josiah Bronson,2021Josiah Bronson,DT,,14,0,0
2021,8040,Quinn Nordin,2021Quinn Nordin,K,,16,0,0
2021,8054,Daniel Archibong,2021Daniel Archibong,DT,,16,0,0
2021,8076,Michael Bandy,2021Michael Bandy,WR,DEN,16,0,0
2021,8084,Mark Gilbert,2021Mark Gilbert,CB,,14,0,0
2021,1027,Fletcher Cox,2021Fletcher Cox,DT,,16,0,0
2021,1031,Dennis Kelly,2021Dennis Kelly,T,,13,0,0
2021,1037,Dont'a Hightower,2021Dont'a Hightower,LB,,15,0,0
2021,1038,Chandler Jones,2021Chandler Jones,LB,,16,0,0
2021,1122,Aaron Brewer,2021Aaron Brewer,LS,ARI,16,0,0
2021,1124,Malik Jackson,2021Malik Jackson,DT,CLE,16,0,0
2021,1174,Mike Daniels,2021Mike Daniels,DT,CIN,16,0,0
2021,131,Duane Brown,2021Duane Brown,T,,16,0,0
2021,1366,Duron Harmon,2021Duron Harmon,DB,,16,0,0
2021,1507,Jon Bostic,2021Jon Bostic,LB,,16,0,0
2021,1518,Darius Slay,2021Darius Slay,CB,PIT,16,0,0
2021,1521,David Bakhtiari,2021David Bakhtiari,OT,,9,0,0
2021,1529,J.C. Tretter,2021J.C. Tretter,C,CLE,16,0,0
2021,1536,Xavier Rhodes,2021Xavier Rhodes,CB,,15,0,0
2021,1702,Lane Taylor,2021Lane Taylor,OL,,16,0,0
2021,1764,Benson Mayowa,2021Benson Mayowa,DE,SEA,16,0,0
2021,1836,Cam Fleming,2021Cam Fleming,T,,14,0,0
2021,1844,Tyler Ott,2021Tyler Ott,LS,WAS,16,0,0
2021,1864,Terrence Brooks,2021Terrence Brooks,DB,,14,0,0
2021,1900,Joel Bitonio,2021Joel Bitonio,OG,CLE,16,0,0
2021,1905,Christian Kirksey,2021Christian Kirksey,LB,,16,0,0
2021,1925,Stephon Tuitt,2021Stephon Tuitt,DE,,16,0,0
2021,1934,Justin McCray,2021Justin McCray,OL,,15,0,0
2021,1950,James Ferentz,2021James Ferentz,OL,,16,0,0
2021,1958,Xavier Su'a-Filo,2021Xavier Su'a-Filo,G,CIN,16,0,0
2021,2016,Zach Fulton,2021Zach Fulton,OL,,5,0,0
2021,202,Andrew Whitworth,2021Andrew Whitworth,OL,LAR,15,0,0
2021,2029,T.J. Carrie,2021T.J. Carrie,CB,,16,0,0
2021,2055,Jason Verrett,2021Jason Verrett,CB,,16,0,0
2021,2084,Devon Kennard,2021Devon Kennard,LB,,16,0,0
2021,2098,Morgan Moses,2021Morgan Moses,OL,NE,16,0,0
2021,2110,Christian Jones,2021Christian Jones,LB,,16,0,0
2021,2113,Pat O'Donnell,2021Pat O'Donnell,P,ARI,16,0,0
2021,2141,Corey Linsley,2021Corey Linsley,C,,16,0,0
2021,2192,Andrew Norwell,2021Andrew Norwell,OL,,16,0,0
2021,2258,Dontae Johnson,2021Dontae Johnson,CB,,15,0,0
2021,2287,Adrian Phillips,2021Adrian Phillips,DB,,16,0,0
2021,2314,Ereck Flowers,2021Ereck Flowers,T,WAS,16,0,0
2021,2332,Byron Jones,2021Byron Jones,CB,,15,0,0
2021,2337,Malcom Brown,2021Malcom Brown,DT,,16,0,0
2021,2350,Eric Kendricks,2021Eric Kendricks,LB,,16,0,0
2021,2396,Chaz Green,2021Chaz Green,T,,16,0,0
2021,2432,Damien Wilson,2021Damien Wilson,LB,,16,0,0
2021,2435,Shaq Mason,2021Shaq Mason,OL,,15,0,0
2021,2462,J.J. Nelson,2021J.J. Nelson,WR,,16,0,0
2021,2592,Grady Jarrett,2021Grady Jarrett,DT,CHI,16,0,0
2021,2796,Efe Obada,2021Efe Obada,DE,,13,0,0
2021,2826,Troy Hill,2021Troy Hill,CB,,14,0,0
2021,3144,Erik Harris,2021Erik Harris,DB,,16,0,0
2021,3156,Joey Bosa,2021Joey Bosa,LB,BUF,16,0,0
2021,3166,Myles Jack,2021Myles Jack,LB,,16,0,0
2021,3186,Kenny Clark,2021Kenny Clark,DE,DAL,16,0,0
2021,3192,Artie Burns,2021Artie Burns,DB,MIA,12,0,0
2021,3193,Germain Ifedi,2021Germain Ifedi,OL,MIA,16,0,0
2021,3194,Vernon Hargreaves,2021Vernon Hargreaves,DB,,11,0,0
2021,3206,Joe Schobert,2021Joe Schobert,LB,,16,0,0
2021,3207,Andrew Billings,2021Andrew Billings,DT,CHI,14,0,0
2021,3230,Vonn Bell,2021Vonn Bell,DB,,16,0,0
2021,3233,Kevin Byard,2021Kevin Byard,DB,CHI,16,0,0
2021,3237,Will Redmond,2021Will Redmond,DB,,14,0,0
2021,3248,Isaac Seumalo,2021Isaac Seumalo,G,PIT,16,0,0
